"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","25000","22800","49523","DebtCon","Other","36","0","0","281.066666666667","1","24",""
"0","25000","65700","93400","DebtCon","Office","10","0","0","149.166666666667","0","21",""
"1","25000","","72970","DebtCon","ProfExe","1.8","4","0","198.8","0","18",""
"1","25000","","48700","DebtCon","ProfExe","11","0","3","41.5666666666667","3","6",""
"1","25000","101250","135000","DebtCon","Self","3","0","0","301.3","4","46",""
"1","25000","175225","211000","DebtCon","ProfExe","13","1","2","148.133333333333","4","53",""
"1","25000","86000","","DebtCon","Other","14","1","0","144.033333333333","2","40",""
"0","25000","72077","104294","DebtCon","Mgr","1","","","232.051123463771","4","24","40.6454797663006"
"0","25000","36108","84365","HomeImp","Other","23","0","0","248.851500891266","0","7","26.0270402543047"
"0","25100","85337","104607","HomeImp","","6","","","","","","27.9504751289172"
"0","25100","28778","50872","DebtCon","Other","28","0","0","304.19515319408","","12","31.5994643307056"
"0","25100","21490","71571","DebtCon","Other","","1","1","101.925132942955","1","25","30.4441192559405"
"0","25100","41314","71357","DebtCon","Office","19","0","0","183.631428297569","1","22","33.66553411681"
"0","25100","118559","150172","DebtCon","Office","4","","","279.198021427696","1","37","42.9879794613495"
"0","25100","96627","128022","DebtCon","ProfExe","1","0","0","197.633471422726","3","37","35.9805423508773"
"0","25100","143881","243809","HomeImp","ProfExe","27","0","0","353.990836467349","1","18","39.8767070302957"
"0","25100","44639","75412","DebtCon","Other","22","","1","284.913670427185","0","29","39.5180170846721"
"0","25200","75037","102227","DebtCon","Office","9","0","0","148.729778207016","0","21","37.2396967414765"
"0","25300","60084","88898","DebtCon","Other","7","0","0","227.086924411725","0","19","36.4444309944494"
"0","25300","139427","245988","HomeImp","ProfExe","28","0","0","366.110151412674","1","18","36.2784441504853"
"0","25300","118744","153552","DebtCon","Office","5","","","307.876198970332","1","35","43.4692633740088"
"0","25300","122933","157009","DebtCon","Mgr","3","0","0","280.573844539514","0","24","38.7408014168454"
"0","25300","56393","86612","DebtCon","Mgr","6","0","0","258.147368664983","1","25","33.1938755336143"
"0","25400","76194","98188","DebtCon","Mgr","0","","","245.267853311806","5","23","42.1381064340184"
"1","25400","107343","192642","DebtCon","Other","1","0","10","192.671693096937","1","14","35.7597602389193"
"0","25400","61907","87133","DebtCon","Office","0","0","1","81.4921194097909","0","22","34.3646983104454"
"0","25400","158111","209649","HomeImp","Other","10","0","0","254.336189505407","1","34","43.1367701574866"
"0","25400","69035","108365","DebtCon","ProfExe","13","0","0","281.221910875035","1","33","39.5433414949446"
"1","25500","63967","87239","DebtCon","Other","6","0","0","","0","0","33.0510737530613"
"0","25500","44562","79481","DebtCon","Other","10","0","0","126.277808170385","1","19","40.2507380272358"
"0","25500","79593","113063","DebtCon","ProfExe","9","0","0","135.74061354063","0","19","28.0407931793345"
"0","25500","84267","117833","DebtCon","ProfExe","12","0","1","123.756856468012","0","18","27.4711577803833"
"0","25600","196689","247025","DebtCon","Other","8","0","0","105.425353961304","1","25","42.6702753024503"
"0","25600","240092","263958","HomeImp","Self","5","1","0","245.679470589208","2","51","38.9735393290611"
"0","25600","76383","103544","DebtCon","Mgr","0","","","222.242198281722","5","24","42.9399693298805"
"0","25600","144616","211230","HomeImp","ProfExe","7","0","0","199.09130806586","0","27","39.0029283264107"
"0","25600","140649","212089","HomeImp","ProfExe","4","0","0","187.871420915022","0","29","40.0332186250543"
"0","25700","63054","104624","DebtCon","Other","15","0","1","132.107117211653","0","29","40.2052928820277"
"0","25800","140785","208421","HomeImp","ProfExe","3","0","0","176.271489294646","0","28","39.7450028424268"
"0","25800","82058","116330","DebtCon","ProfExe","11","0","1","128.447169912148","0","18","27.9894573900474"
"0","25800","137140","167096","DebtCon","Other","7","0","1","209.0852829625","1","19","36.1894743300413"
"1","25900","42105","73249","DebtCon","Other","2","0","0","109.211156113996","3","22","31.8090859214026"
"0","25900","145700","211151","HomeImp","ProfExe","6","0","0","182.171372131486","1","27","38.4804845697062"
"0","25900","80663","122372","DebtCon","ProfExe","10","0","1","133.669493945955","0","18","26.5739307906963"
"0","25900","58693","86469","DebtCon","Office","1","0","1","94.1295634101088","0","23","32.1275627389073"
"0","26000","238005","260479","HomeImp","Self","5","1","0","242.29015948919","2","51","35.4576587892732"
"0","26000","100548","207647","DebtCon","Other","22","0","0","218.5959913428","0","18","26.5594949597584"
"0","26000","107291","137426","DebtCon","Mgr","9","2","0","191.573440027448","4","18","40.7674014115601"
"1","26000","79714","","DebtCon","ProfExe","1","0","4","125.766666666667","0","23",""
"0","26000","58794","91413","DebtCon","Other","5","0","0","230.680230737809","0","19","37.996923330611"
"0","26100","","36277","DebtCon","Other","9","0","","79.3314598350834","","13","20.5171462772028"
"0","26100","75164","108483","DebtCon","Mgr","7","0","0","300.835958057961","2","28","30.0714020464436"
"0","26100","","35271","DebtCon","Other","9","0","","96.5283161569893","","14","23.3186500075826"
"0","26200","100931","132627","DebtCon","Office","11","0","1","169.032093873273","0","28","41.0895691856926"
"0","26300","","37310","HomeImp","Other","26","0","0","92.8551294316989","2","15","27.2170286506168"
"0","26300","25685","51023","DebtCon","Other","35","0","0","261.470871991538","0","23","40.0850481503946"
"0","26300","52394","93307","DebtCon","Other","24","0","1","184.656095772103","0","19","23.5486983497248"
"0","26300","52296","91041","DebtCon","Other","24","1","2","193.853713224027","0","19","24.8937811269722"
"0","26300","114956","147793","DebtCon","Office","3","","","296.560154445594","2","35","43.8072931629733"
"0","26400","43781","66030","DebtCon","Office","17","0","0","184.384954099436","2","21","31.4899057759251"
"0","26400","122105","165000","DebtCon","Mgr","1","0","0","234.4","2","24",""
"0","26400","220432","283978","HomeImp","ProfExe","6","","5","480.356013681818","","56","33.7142390985434"
"0","26500","29751","57501","","Office","1","0","0","114.35918900766","2","7","37.0754718648388"
"0","26500","112059","179599","DebtCon","Sales","15","0","0","313.205301400445","0","30","36.3591041679304"
"1","26500","61223","92255","DebtCon","Other","2","0","1","214.032538892004","0","17","1.8555399802772"
"1","26500","14000","45000","DebtCon","Other","0","0","0","195.233333333333","1","7",""
"0","26500","47820","76159","DebtCon","Other","24","","0","282.445007824839","0","30","41.2888823749911"
"1","26600","62895","103000","DebtCon","Self","1","0","5","187.466666666667","2","34",""
"0","26600","94954","131913","DebtCon","ProfExe","0","1","0","187.140823567908","2","37","35.2701132185618"
"0","26600","140561","208775","HomeImp","ProfExe","5","0","0","197.524102445651","1","27","36.8783891158916"
"0","26700","144243","176096","DebtCon","Other","1","0","0","194.679796121258","0","34","40.4792435790083"
"0","26700","73468","108774","DebtCon","ProfExe","11","0","0","290.080591387945","1","32","39.0422044988592"
"0","26800","213165","282068","HomeImp","ProfExe","5","","4","476.728280953891","","55","31.1816611934228"
"0","26900","57414","92916","DebtCon","Office","0","0","0","70.2819057090793","0","22","34.3963017809048"
"0","26900","54071","85557","DebtCon","Office","0","0","2","91.2099762279229","0","22","34.5971919029798"
"0","26900","45763","73797","DebtCon","Other","23","","0","291.59168151923","1","29","39.3708581545255"
"0","26900","215692","286555","HomeImp","ProfExe","8","","5","468.178122395117","","55","30.5530054204739"
"0","27000","13718","35684","DebtCon","Other","16","2","0","122.294446768441","1","18","24.3557595829273"
"0","27000","45482","77000","DebtCon","Office","0.8","0","0","164.3","3","19",""
"0","27000","","38356","DebtCon","Other","8","0","","87.4742230593092","","13","20.9274153738876"
"0","27200","70730","93752","DebtCon","Office","8","0","0","165.919332873261","0","20","36.1709054856239"
"0","27200","145725","179197","DebtCon","Other","1","0","0","183.376288356208","0","34","40.2874799245677"
"0","27200","110470","180982","DebtCon","Sales","17","0","0","295.471449221088","1","30","34.7669496959853"
"0","27200","101680","134864","DebtCon","Office","10","0","1","150.596198031085","0","29","40.8804946660206"
"0","27300","140773","188414","DebtCon","ProfExe","12","0","0","144.093464848679","0","37","41.4828036849912"
"0","27400","","121625","DebtCon","Mgr","7","1","0","154.437847624438","0","27","33.3738136718812"
"0","27400","46575","85263","DebtCon","Office","1","0","0","155.647041162204","2","19","39.4893172018879"
"0","27500","54511","84470","DebtCon","Other","9","0","1","140.247796019782","3","29","40.2782983031163"
"0","27500","97679","149877","DebtCon","Mgr","23","0","0","193.005632795141","0","12","39.4151668484859"
"0","27500","132000","179000","DebtCon","ProfExe","1","1","0","226.233333333333","2","19",""
"0","27600","54584","86568","DebtCon","Other","22","0","0","214.815737296941","1","27","35.223970798335"
"0","27600","123121","157337","DebtCon","Mgr","2","0","0","283.282853455048","0","24","36.9482738633166"
"0","27600","112753","155166","DebtCon","ProfExe","6","0","0","124.99095520013","3","26","32.0886813520913"
"0","27700","54617","87722","DebtCon","Other","9","0","1","132.411381773267","3","29","39.6311029934143"
"0","27700","149169","183234","DebtCon","ProfExe","8","0","0","314.785839152385","0","35","37.6366827240105"
"1","27700","19300","39000","DebtCon","Mgr","12","3","0","212.066666666667","0","46",""
"0","27700","76055","126560","DebtCon","Office","0","0","0","310.626334402199","1","23","38.9835581159143"
"0","27800","114417","150849","DebtCon","Mgr","5","0","0","285.386126411055","0","24","38.5819238652158"
"0","27800","96332","123598","DebtCon","ProfExe","1","0","0","190.313774595062","2","38","33.855895472018"
"0","27800","181405","229116","DebtCon","ProfExe","0","0","0","297.998144273717","0","32","43.5204281817891"
"0","27900","73630","106757","DebtCon","ProfExe","11","0","0","282.759698379552","1","32","38.2665732048436"
"0","27900","135511","184219","DebtCon","ProfExe","1","1","0","241.052283452505","2","19","38.6064927126078"
"0","28000","140770","209726","HomeImp","ProfExe","5","0","0","190.329521989359","0","27","38.8866059654237"
"0","28000","62376","104073","DebtCon","Other","16","1","0","146.141929566588","0","30","39.759849639032"
"1","28000","86600","127000","DebtCon","ProfExe","6.5","0","4","234.366666666667","5","35",""
"1","28000","28042","63500","DebtCon","ProfExe","14","2","4","121.733333333333","4","28",""
"0","28000","96015","127551","DebtCon","ProfExe","0","1","0","196.523488140586","3","37","34.8716431146356"
"1","28100","72100","112000","DebtCon","ProfExe","20","4","1","120.733333333333","1","58",""
"0","28100","112564","162129","DebtCon","ProfExe","7","0","0","115.564462020983","2","26","33.0916814722594"
"1","28100","75768","","DebtCon","Other","9","","0","133.121866947167","3","33","46.7518001092746"
"0","28200","90485","123674","DebtCon","Other","1","0","1","189.734741890766","2","25","41.6769855437973"
"0","28200","109184","207035","DebtCon","Other","23","0","0","179.937750891548","0","18","23.6624566886213"
"0","28200","","117181","DebtCon","Mgr","9","0","0","170.64615366531","0","26","31.6014361483936"
"0","28200","51663","92860","DebtCon","Other","24","0","1","172.340654308891","0","20","26.9130047974563"
"0","28300","105000","147000","DebtCon","ProfExe","11","0","0","162.366666666667","1","17",""
"0","28300","71973","119224","DebtCon","Other","4","0","0","89.3799523206852","2","32","39.9810590598644"
"1","28300","104686","136033","HomeImp","ProfExe","13","0","2","291.171661394019","1","27","5.76299487170437"
"0","28400","150784","192411","HomeImp","Self","0","0","0","173.305493365379","1","16","41.5432541367846"
"0","28400","207687","242544","HomeImp","Other","8","0","0","134.007680456842","0","41","41.2983866283337"
"0","28400","36484","73478","DebtCon","Mgr","13","1","0","100.975090795007","6","16","34.7639937746637"
"0","28500","137174","186118","DebtCon","Mgr","1","","","115.294811132126","","39","32.8751256501326"
"0","28600","32136","51599","DebtCon","Other","35","0","0","284.08384844805","0","23","39.5477337854578"
"0","28600","26189","50409","DebtCon","Other","36","0","0","287.496173324236","0","23","38.6443945983538"
"0","28600","105907","156126","DebtCon","ProfExe","10","0","0","165.090734957742","1","17","33.2313008817384"
"0","28600","31634","65157","","Office","5","0","0","119.362025560934","1","6","40.1594187648545"
"0","28700","137247","186685","DebtCon","Mgr","0","","","110.495002353758","","39","30.8597243249368"
"0","28900","134509","211558","DebtCon","ProfExe","10","0","0","247.844452567557","2","27","20.610706646792"
"1","29000","72478","113000","DebtCon","Other","1.5","0","6","114.666666666667","4","12",""
"0","29200","139299","180818","DebtCon","ProfExe","1","0","0","226.861144884532","1","19","40.8173092460108"
"0","29300","228059","291314","DebtCon","ProfExe","16","0","1","259.677202112904","2","26","28.1736455408035"
"0","29300","68024","115954","HomeImp","Other","6","","","109.915020454842","11","21","44.3691707628542"
"0","29500","232801","289260","DebtCon","ProfExe","13","0","0","264.431507639765","2","25","26.9813630852063"
"0","29500","50079","80222","DebtCon","Office","1","0","0","147.990118172611","2","19","38.1390219965899"
"1","29500","118000","169900","DebtCon","Mgr","8","0","0","138.966666666667","1","23",""
"0","29900","230499","294326","DebtCon","ProfExe","15","0","1","250.491007152763","2","26","27.9206617712838"
"0","30000","79044","118685","DebtCon","Mgr","12","0","0","92.1188755406795","1","34","27.2249852582929"
"0","30000","32657","76000","DebtCon","Other","","","","288.333333333333","0","16",""
"0","30000","48000","97000","DebtCon","Office","3","0","0","173.5","2","25",""
"1","30000","","50000","HomeImp","Office","4","0","1","118.666666666667","1","15",""
"0","30000","15214","38094","DebtCon","Other","26","0","0","199.46979091311","0","15","39.5498738038306"
"0","30100","78124","116280","DebtCon","Mgr","10","0","0","73.7533835222488","1","35","26.4063319575071"
"1","30200","36000","73500","DebtCon","Office","14","0","1","202.966666666667","0","33",""
"0","30200","20956","39333","DebtCon","Other","0","1","0","73.3917975239984","0","7","13.4953673675961"
"1","30300","","52545","","","1","1","3","187.722184510491","10","15","2.59436444686463"
"0","30300","36014","76525","DebtCon","Mgr","14","0","0","88.9344688505535","5","16","34.9372715998615"
"0","30500","124225","181129","DebtCon","Mgr","11","0","0","189.439171179756","2","28","43.1683917255599"
"1","30500","18375","61738","DebtCon","Mgr","20","3","5","141.703133333396","0","28","45.3547886964654"
"0","30600","54372","78653","DebtCon","Office","0","0","0","156.413569650986","3","19","40.6110943308385"
"0","30700","14834","64870","DebtCon","Other","1","0","0","99.7043621178581","1","5","36.6923240584565"
"0","30800","29226","44735","DebtCon","Other","1","0","0","66.2447197607344","0","7","13.783965435789"
"0","30800","195221","293118","DebtCon","Other","29","0","0","151.957418180888","0","22","38.1810273217042"
"0","30800","21172","37333","DebtCon","Other","30","0","0","208.498696280331","0","15","41.3581710662684"
"0","30900","230978","291013","DebtCon","ProfExe","12","0","1","268.394237983775","1","26","26.2481906923923"
"1","30900","106717","","DebtCon","Mgr","4","2","4","172.432354729997","0","13","47.7959061058173"
"0","31000","51370","103298","DebtCon","Office","0","0","0","175.609614575824","2","25","38.0934146385609"
"0","31100","136521","188264","DebtCon","ProfExe","1","1","0","227.651877828081","2","19","38.5186448818392"
"0","31200","14906","64767","DebtCon","Other","0","0","0","80.3555705860628","0","5","35.0390753657553"
"0","31200","15557","62847","DebtCon","Other","0","0","0","99.5604418676957","1","6","37.3941187464418"
"1","31200","38352","80550","DebtCon","Mgr","21","1","0","116.437907596551","0","14","35.3818632900817"
"1","31500","15391","","HomeImp","","2.6","6","1","57.8333333333333","0","8",""
"0","31700","72809","109678","HomeImp","Other","5","","","117.473921472326","10","21","41.5128358927056"
"1","32000","92400","215000","","Self","2.5","1","3","165.333333333333","1","40",""
"0","32200","188427","293790","DebtCon","Other","27","0","0","157.726290760674","0","23","37.065758883993"
"1","32300","167000","221100","DebtCon","Mgr","4","0","0","185.7","3","21",""
"0","32300","41877","78220","DebtCon","Other","8","","","121.997729378687","","23","31.8762620385859"
"0","32500","124548","169881","DebtCon","ProfExe","16","0","0","129.524283000677","1","17","28.8508135899719"
"0","32500","232057","286938","DebtCon","ProfExe","15","0","1","249.954933268375","2","26","25.2547717450674"
"0","32900","37265","76154","DebtCon","Other","7","","","128.731143180763","","23","34.8579770616293"
"0","33200","23858","40268","DebtCon","Other","0","0","0","56.6038954480187","0","7","16.6958285946706"
"1","33500","54079","66261","HomeImp","Mgr","15","4","0","142","0","14",""
"0","33500","18934","42328","DebtCon","Mgr","5","0","0","38.6992272185926","0","6","34.2222467127593"
"0","33600","233630","284049","DebtCon","ProfExe","4","0","0","218.993696209465","0","30","14.072353758068"
"0","33700","12512","42634","DebtCon","Other","28","0","0","184.134954012861","0","15","42.4823742234718"
"0","33700","83471","133221","DebtCon","Mgr","29","0","0","334.581206609538","0","19","39.0955662577951"
"0","33700","36851","78893","DebtCon","Other","","","","302.727150424255","0","16","41.8221598749571"
"0","33800","15648","43726","DebtCon","Other","29","0","0","198.451173688385","0","14","42.5119750486463"
"0","34100","139035","198788","DebtCon","ProfExe","23","0","0","171.963291616817","1","22","37.6858920778548"
"0","34100","241931","36486","DebtCon","Mgr","1","0","2","196.008831586735","3","50","42.4585817877523"
"0","34300","146171","196270","DebtCon","ProfExe","19","0","0","195.555801042899","1","21","37.9495934069853"
"0","34700","81688","131993","DebtCon","Mgr","27","0","0","327.492359808583","0","19","41.2126408228803"
"1","34800","121399","164000","DebtCon","Office","11","0","1","208","2","34",""
"1","35000","227000","316000","HomeImp","ProfExe","3","0","0","160.266666666667","1","25",""
"1","35000","391000","505000","DebtCon","ProfExe","4.5","0","0","192.766666666667","0","22",""
"0","35400","90295","139602","DebtCon","Other","12","0","0","62.8068107133947","0","35","40.2296140298292"
"0","35500","142713","196335","DebtCon","ProfExe","21","0","0","191.866117520435","1","22","35.6474425659736"
"0","36000","204292","268436","DebtCon","ProfExe","3","0","0","243.29543026089","0","31","30.9389774468769"
"0","36300","35072","74829","DebtCon","ProfExe","4","1","0","195.559641695487","2","18","23.0198552400618"
"0","36500","18101","42320","DebtCon","Mgr","7","0","0","49.7462028150068","0","7","36.5010093319002"
"0","36500","87683","131532","DebtCon","Mgr","32","0","0","351.025751976365","0","20","40.1786513780237"
"0","36800","35447","59890","DebtCon","Other","","0","0","","7","0","31.1738435198431"
"1","37000","93378","145000","DebtCon","Sales","15","","2","368.7","1","27",""
"0","37200","205922","267238","DebtCon","ProfExe","2","1","0","238.211479876621","0","32","31.6228435419932"
"0","37200","202627","268857","DebtCon","ProfExe","3","0","0","248.170360301219","0","31","31.8593985596343"
"0","37700","37200","51389","DebtCon","Other","","0","0","","6","0","32.7743310210176"
"1","38000","24447","","DebtCon","Office","3","0","4","134.9","2","25",""
"0","38000","97759","139899","DebtCon","Other","11","0","0","62.8586696592748","1","36","41.7884921748044"
"0","38200","147457","210065","HomeImp","ProfExe","3","0","0","148.733184891502","0","31","35.8949254299956"
"1","38700","","60000","DebtCon","Other","0","0","0","235.366666666667","1","15",""
"1","38700","119847","162365","HomeImp","ProfExe","13","0","0","149.802795454404","0","39","47.9151124152518"
"1","38800","31976","","DebtCon","Office","2","0","3","134.543885976039","1","24",""
"1","38900","120006","160771","HomeImp","ProfExe","13","0","0","137.635373395658","0","40","46.7015852381576"
"0","38900","198749","270751","DebtCon","ProfExe","4","0","0","245.895444379686","0","32","29.6223686857579"
"1","39000","399412","511164","DebtCon","ProfExe","5","0","0","181.962400806082","0","21","43.7300318522751"
"0","39400","148631","207976","HomeImp","ProfExe","6","0","0","151.256946224827","0","31","35.4319930498637"
"0","39600","134552","193455","DebtCon","Mgr","","0","0","185.193836562095","0","25","33.2179616974843"
"0","39700","59360","117186","DebtCon","Mgr","16","0","1","203.139968269865","0","22","40.1380904451004"
"0","39800","129611","191175","DebtCon","Mgr","","0","0","183.799215797758","0","25","35.5524863580114"
"0","40000","362000","465000","HomeImp","ProfExe","3","0","0","313.466666666667","4","15",""
"1","40000","4742","","DebtCon","Mgr","5","7","1","304.366666666667","6","21",""
"0","40300","369874","467112","HomeImp","ProfExe","2","0","0","328.198893768194","4","15","40.7999214082351"
"0","40300","33299","73380","DebtCon","ProfExe","4","0","0","184.537589086566","1","18","24.3744811120976"
"0","40400","145423","203712","HomeImp","ProfExe","5","0","0","150.804396826282","0","31","37.3080130743366"
"0","41100","129281","194500","DebtCon","Mgr","","1","0","197.432069053526","0","25","32.5147687143342"
"0","41400","","46000","DebtCon","Other","","6","","112.796031746032","","20",""
"0","41500","97536","158739","DebtCon","Other","13","","1","212.774434548687","3","31","42.3019072361718"
"0","41700","12375","71029","HomeImp","Office","","0","0","325.284193153194","0","19","16.1014341406577"
"0","41800","5143","67205","HomeImp","Office","","0","0","317.92478397113","0","18","14.8533410658889"
"1","42000","102000","165000","DebtCon","Office","12","1","1","237.366666666667","0","19",""
"0","42100","21137","65676","DebtCon","Other","21","0","0","194.346324464783","1","31","43.2059105765847"
"1","42800","9133","44083","HomeImp","ProfExe","5","0","0","333.913373605604","5","15","13.417822253894"
"0","42800","100919","158981","DebtCon","Other","14","","1","221.117818371391","4","30","42.5816153274717"
"0","43200","15635","60925","DebtCon","Other","19","0","0","212.115280076899","0","30","40.4606758157819"
"0","43300","18824","63487","DebtCon","Other","22","0","0","212.254889358297","0","30","41.2467359556848"
"1","43300","","45924","DebtCon","Other","","1","1","207.300730201303","0","17","33.6789459779854"
"0","43500","","51496","DebtCon","Other","","6","","109.270559562794","","20","26.6258793513411"
"0","43500","","46571","DebtCon","Other","","5","","108.586632558778","","19","29.3712998718821"
"0","44400","100564","154708","DebtCon","Other","14","","0","253.914110962718","3","30","43.9021523569208"
"1","45100","67552","128659","HomeImp","Other","10","0","0","83.3231134188524","0","13","43.8740794320424"
"0","46900","91672","158953","DebtCon","Other","16","0","0","221.132363156011","8","19","38.1092275159337"
"1","47000","192677","268000","DebtCon","Mgr","15","0","0","165.1","2","20",""
"1","47000","164411","235500","DebtCon","Office","17","0","1","181.933333333333","3","48",""
"0","47500","","83607","HomeImp","Office","10","0","0","298.430848140072","0","12","32.4086861326726"
"0","47900","95377","157273","DebtCon","Other","16","0","0","236.302659541806","8","18","39.1030452444093"
"0","48800","47476","105332","HomeImp","Self","9","0","0","194.138918525905","3","36","40.653434674327"
"0","50000","","82200","HomeImp","Other","","0","0","342.866666666667","0","7",""
"0","50100","35910","64042","DebtCon","Office","4","0","","187.39358015309","1","16","30.4292466445264"
"0","50100","","85756","HomeImp","Other","","0","0","348.786009908029","0","6","23.2198060124553"
"0","50100","48370","106233","HomeImp","Self","8","0","0","193.650905136728","3","36","39.9353435679503"
"0","50300","","88313","HomeImp","Other","","0","0","344.409776638727","0","7","22.1695963053171"
"1","50500","70318","172288","HomeImp","Other","0","0","1","106.201098590038","","13","25.8452638813366"
"0","50800","48667","63130","DebtCon","Office","12","0","1","97.9721832242094","1","26","40.0259204099122"
"0","50800","","91305","HomeImp","Other","","0","0","344.954178237265","0","7","23.5191285152822"
"0","51400","","79910","HomeImp","Self","13","1","0","169.912167751599","0","21","26.2517984227519"
"0","51500","42041","67770","DebtCon","Office","6","0","","205.656576492955","1","16","31.029002604391"
"0","51500","","90003","HomeImp","Other","","0","0","347.802514269999","0","7","25.3240019248724"
"0","51600","38900","63292","DebtCon","Office","6","1","","182.520896389671","1","15","32.8231206445364"
"0","52200","","90240","HomeImp","Other","","0","0","341.828811671904","0","7","24.0166710849277"
"0","52900","48825","59418","DebtCon","Office","13","0","0","102.338682968976","1","25","38.7519949856969"
"0","53300","","84871","HomeImp","Self","8","0","0","169.343723932995","1","21","24.0312395027053"
"1","53600","235895","299772","HomeImp","Mgr","5","0","0","112.748281885253","7","22","44.9459291489077"
"0","53900","","91309","HomeImp","Other","","0","0","349.795748114688","0","6","22.0613299144066"
"0","58900","40100","70672","DebtCon","Other","3","0","0","112.319514054766","0","20","30.3884305852411"
"0","62700","120598","207803","DebtCon","ProfExe","9","0","0","304.314615055587","2","26","36.436251811593"
"0","62900","119903","201928","DebtCon","ProfExe","9","0","0","297.307480824633","1","25","37.6365024489381"
"0","64900","69786","148769","HomeImp","Office","10","0","0","129.084478864518","0","11","43.5199427106185"
"0","66000","62296","143982","HomeImp","Office","12","0","1","121.349442714835","0","10","41.6125056999933"
"0","66500","64423","143341","HomeImp","Office","9","0","0","113.984446730806","0","11","39.8214397548006"
"0","69000","197587","295551","DebtCon","Self","10","0","0","211.776391168119","3","24","30.3568565177344"
"0","71200","196601","289430","DebtCon","Self","12","0","0","226.914307246187","2","25","29.2203510717397"
"0","79900","18363","109675","HomeImp","","27","0","1","132.766724030131","0","13","31.6423350727942"
"0","80300","20370","109127","HomeImp","","27","0","1","142.174300351327","0","13","33.468763239304"
"0","87500","55938","86794","DebtCon","Other","15","0","0","223.881040000211","0","16","36.7536526737426"
"0","88300","54004","94838","DebtCon","Other","16","0","0","193.702050759663","0","15","36.2626913341892"
"0","89000","54576","92937","DebtCon","Other","16","0","0","208.692069821194","0","15","35.8599706814811"
